userCode_x,company,name_x,gender,age,travelCode,from,to,flightType,price_x,time,distance,agency,date_x,userCode_y,name_y,place,days,price_y,total,date_y,dropoffLocation_car,pickupLocation_car,car_Type,Car_rentalAgency,Car_rentalDuration,Car_fuelPolicy,Car_bookingStatus,Car_totalDistance,car_rent_price
1269,Umbrella LTDA,Debra Stubbs,female,60,128848,Florianopolis (SC),Natal (RN),firstClass,1385.49,1.84,709.37,Rainbow,10-06-2022,1269,Hotel BD,Natal (RN),2,242.88,485.76,10/06/2022,North Brendan,Guzmanborough,Sedan,Budget,2,Full-to-Full,Confirmed,55,798
1269,Umbrella LTDA,Debra Stubbs,female,60,128849,Florianopolis (SC),Brasilia (DF),firstClass,1097.17,1.66,637.56,FlyingDrops,10/13/2022,1269,Hotel BP,Brasilia (DF),4,247.62,990.48,10/13/2022,Daisyside,North Cindy,Luxury,Budget,3,Partial,Pending,251,2792
1269,Umbrella LTDA,Debra Stubbs,female,60,128851,Florianopolis (SC),Aracaju (SE),premium,1248.7,2.1,808.85,Rainbow,10/27/2022,1269,Hotel Z,Aracaju (SE),4,208.04,832.16,10/27/2022,West Lindachester,New Michaelside,Sedan,Avis,1,Partial,Pending,436,4544
1269,Umbrella LTDA,Debra Stubbs,female,60,128852,Florianopolis (SC),Rio de Janeiro (RJ),premium,481.42,1.21,466.3,Rainbow,11-03-2022,1269,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,11/03/2022,West Stephanie,North Erica,Hatchback,Avis,1,Prepaid,Pending,228,2444
1269,Umbrella LTDA,Debra Stubbs,female,60,128855,Florianopolis (SC),Natal (RN),firstClass,1385.49,1.84,709.37,Rainbow,11/24/2022,1269,Hotel BD,Natal (RN),4,242.88,971.52,11/24/2022,North Charlesmouth,Cunninghamfort,Hatchback,Enterprise,4,Full-to-Full,Pending,244,2787
1269,Umbrella LTDA,Debra Stubbs,female,60,128858,Florianopolis (SC),Salvador (BH),premium,1311.38,2.44,937.77,CloudFy,12/15/2022,1269,Hotel K,Salvador (BH),3,263.41,790.23,12/15/2022,New Jillborough,North Jacobton,SUV,Enterprise,4,Full-to-Full,Confirmed,371,4053
1269,Umbrella LTDA,Debra Stubbs,female,60,128859,Florianopolis (SC),Campo Grande (MS),firstClass,857.32,1.49,573.81,Rainbow,12/22/2022,1269,Hotel BW,Campo Grande (MS),2,60.39,120.78,12/22/2022,North Vanessa,Dannyport,Luxury,Budget,2,Full-to-Full,Pending,423,4474
1269,Umbrella LTDA,Debra Stubbs,female,60,128862,Florianopolis (SC),Sao Paulo (SP),firstClass,738.8,1.46,562.14,Rainbow,01-12-2023,1269,Hotel AF,Sao Paulo (SP),4,139.1,556.4,01/12/2023,Garzaside,Kristiechester,Luxury,Hertz,3,Full-to-Full,Confirmed,406,4358
1269,Umbrella LTDA,Debra Stubbs,female,60,128864,Florianopolis (SC),Natal (RN),firstClass,1315.27,1.84,709.37,CloudFy,01/26/2023,1269,Hotel BD,Natal (RN),4,242.88,971.52,01/26/2023,East Matthewmouth,South Kelly,Luxury,Sixt,4,Full-to-Full,Cancelled,323,3556
1269,Umbrella LTDA,Debra Stubbs,female,60,128867,Florianopolis (SC),Recife (PE),economic,695.3,1.76,676.53,Rainbow,02/16/2023,1269,Hotel AU,Recife (PE),4,312.83,1251.32,02/16/2023,Port Angela,South Isaactown,Luxury,Sixt,3,Prepaid,Pending,463,4895
1269,Umbrella LTDA,Debra Stubbs,female,60,128868,Florianopolis (SC),Aracaju (SE),firstClass,1468.03,2.1,808.85,CloudFy,02/23/2023,1269,Hotel Z,Aracaju (SE),2,208.04,416.08,02/23/2023,Port Samantha,Wongfort,Luxury,Hertz,5,Prepaid,Cancelled,456,4926
1269,Umbrella LTDA,Debra Stubbs,female,60,128870,Florianopolis (SC),Recife (PE),economic,695.3,1.76,676.53,Rainbow,03-09-2023,1269,Hotel AU,Recife (PE),2,312.83,625.66,03/09/2023,South Brianaside,Richardborough,SUV,Hertz,2,Partial,Pending,483,5052
1269,Umbrella LTDA,Debra Stubbs,female,60,128873,Florianopolis (SC),Recife (PE),firstClass,1300.6,1.76,676.53,CloudFy,03/30/2023,1269,Hotel AU,Recife (PE),1,312.83,312.83,03/30/2023,Smithport,Lucasborough,Luxury,Sixt,3,Prepaid,Confirmed,87,1159
1269,Umbrella LTDA,Debra Stubbs,female,60,128875,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,624.89,1.21,466.3,FlyingDrops,04/13/2023,1269,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,04/13/2023,Lake Tiffanytown,Millerview,Hatchback,Budget,4,Partial,Pending,240,2715
1269,Umbrella LTDA,Debra Stubbs,female,60,128876,Florianopolis (SC),Recife (PE),economic,674.52,1.76,676.53,CloudFy,04/20/2023,1269,Hotel AU,Recife (PE),4,312.83,1251.32,04/20/2023,South Garyburgh,East Tyler,Hatchback,Sixt,4,Partial,Pending,78,1091
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128878,Florianopolis (SC),Salvador (BH),firstClass,1692.64,2.44,937.77,FlyingDrops,10-03-2019,1270,Hotel K,Salvador (BH),4,263.41,1053.64,10/03/2019,Benderview,Lake Stacieport,Luxury,Hertz,3,Prepaid,Cancelled,86,1138
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128879,Florianopolis (SC),Campo Grande (MS),firstClass,949.58,1.49,573.81,CloudFy,10-10-2019,1270,Hotel BW,Campo Grande (MS),3,60.39,181.17,10/10/2019,East Craigport,Lorimouth,Sedan,Sixt,1,Full-to-Full,Confirmed,300,3171
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128884,Florianopolis (SC),Brasilia (DF),firstClass,1097.17,1.66,637.56,FlyingDrops,11/14/2019,1270,Hotel BP,Brasilia (DF),2,247.62,495.24,11/14/2019,Richardsonton,North Seanmouth,Luxury,Sixt,5,Prepaid,Confirmed,55,933
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128887,Florianopolis (SC),Rio de Janeiro (RJ),premium,481.42,1.21,466.3,Rainbow,12-05-2019,1270,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,12/05/2019,Lake Sandra,Ortegahaven,SUV,Hertz,2,Partial,Cancelled,98,1194
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128888,Florianopolis (SC),Salvador (BH),firstClass,1692.64,2.44,937.77,FlyingDrops,12-12-2019,1270,Hotel K,Salvador (BH),1,263.41,263.41,12/12/2019,Thomasland,Mccoybury,Hatchback,Budget,3,Partial,Confirmed,394,4206
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128891,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,624.89,1.21,466.3,FlyingDrops,01-02-2020,1270,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,01/02/2020,Martinfurt,New Lawrencemouth,Hatchback,Sixt,4,Full-to-Full,Cancelled,403,4375
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128899,Florianopolis (SC),Campo Grande (MS),premium,697.65,1.49,573.81,CloudFy,02/27/2020,1270,Hotel BW,Campo Grande (MS),2,60.39,120.78,02/27/2020,Kylemouth,Mendozahaven,SUV,Avis,2,Full-to-Full,Pending,221,2429
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128901,Florianopolis (SC),Sao Paulo (SP),premium,554.87,1.46,562.14,CloudFy,03-12-2020,1270,Hotel AF,Sao Paulo (SP),3,139.1,417.3,03/12/2020,Silvaland,Ashleyport,SUV,Avis,3,Prepaid,Cancelled,362,3900
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128906,Florianopolis (SC),Brasilia (DF),firstClass,1097.17,1.66,637.56,FlyingDrops,04/16/2020,1270,Hotel BP,Brasilia (DF),1,247.62,247.62,04/16/2020,Jenningsside,Muellerport,Sedan,Sixt,4,Prepaid,Pending,484,5186
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128914,Florianopolis (SC),Aracaju (SE),premium,1149.53,2.1,808.85,CloudFy,06-11-2020,1270,Hotel Z,Aracaju (SE),1,208.04,208.04,06/11/2020,East Dana,Acostaborough,Hatchback,Hertz,5,Partial,Pending,144,1817
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128916,Florianopolis (SC),Campo Grande (MS),firstClass,949.58,1.49,573.81,CloudFy,06/25/2020,1270,Hotel BW,Campo Grande (MS),4,60.39,241.56,06/25/2020,Rodriguezmouth,South Courtney,Luxury,Avis,3,Full-to-Full,Pending,333,3603
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128922,Florianopolis (SC),Aracaju (SE),economic,819.41,2.1,808.85,Rainbow,08-06-2020,1270,Hotel Z,Aracaju (SE),4,208.04,832.16,08/06/2020,Nicoleside,Manntown,SUV,Sixt,3,Prepaid,Pending,380,4083
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128924,Florianopolis (SC),Sao Paulo (SP),economic,427.0,1.46,562.14,Rainbow,08/20/2020,1270,Hotel AF,Sao Paulo (SP),4,139.1,556.4,08/20/2020,Jacksontown,Coreychester,Luxury,Hertz,2,Full-to-Full,Confirmed,79,1031
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128928,Florianopolis (SC),Natal (RN),economic,780.68,1.84,709.37,Rainbow,09/17/2020,1270,Hotel BD,Natal (RN),2,242.88,485.76,09/17/2020,East Amyberg,Eileenchester,SUV,Avis,2,Partial,Cancelled,332,3566
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128934,Florianopolis (SC),Sao Paulo (SP),firstClass,738.8,1.46,562.14,Rainbow,10/29/2020,1270,Hotel AF,Sao Paulo (SP),4,139.1,556.4,10/29/2020,Daviston,West Denisemouth,SUV,Budget,4,Full-to-Full,Confirmed,95,1278
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128936,Florianopolis (SC),Recife (PE),premium,918.66,1.76,676.53,CloudFy,11-12-2020,1270,Hotel AU,Recife (PE),3,312.83,938.49,11/12/2020,Sarahborough,West Victoria,Hatchback,Hertz,1,Partial,Confirmed,97,1135
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128937,Florianopolis (SC),Natal (RN),premium,1114.55,1.84,709.37,Rainbow,11/19/2020,1270,Hotel BD,Natal (RN),2,242.88,485.76,11/19/2020,Tanyatown,Lake Michaelmouth,SUV,Avis,5,Full-to-Full,Pending,158,1956
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128938,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,549.55,1.21,466.3,Rainbow,11/26/2020,1270,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,11/26/2020,Patriciafurt,New Sheila,Hatchback,Enterprise,4,Prepaid,Pending,51,848
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128940,Florianopolis (SC),Recife (PE),premium,918.66,1.76,676.53,CloudFy,12-10-2020,1270,Hotel AU,Recife (PE),4,312.83,1251.32,12/10/2020,Fishermouth,West Devonfort,Sedan,Enterprise,4,Full-to-Full,Pending,236,2682
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128947,Florianopolis (SC),Brasilia (DF),premium,814.55,1.66,637.56,Rainbow,01/28/2021,1270,Hotel BP,Brasilia (DF),4,247.62,990.48,01/28/2021,Amandaport,Port Lisaborough,Hatchback,Hertz,2,Full-to-Full,Pending,403,4259
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128954,Florianopolis (SC),Aracaju (SE),premium,1248.7,2.1,808.85,Rainbow,03/18/2021,1270,Hotel Z,Aracaju (SE),1,208.04,208.04,03/18/2021,Matthewview,Larryport,Luxury,Avis,4,Partial,Pending,407,4396
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128955,Florianopolis (SC),Natal (RN),premium,1128.51,1.84,709.37,CloudFy,03/25/2021,1270,Hotel BD,Natal (RN),2,242.88,485.76,03/25/2021,Lake Jamieberg,Port Kari,Luxury,Budget,5,Full-to-Full,Pending,136,1732
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128958,Florianopolis (SC),Salvador (BH),premium,1311.38,2.44,937.77,CloudFy,04/15/2021,1270,Hotel K,Salvador (BH),2,263.41,526.82,04/15/2021,Meaganton,Port Deborah,Luxury,Hertz,3,Prepaid,Pending,403,4322
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128959,Florianopolis (SC),Natal (RN),firstClass,1385.49,1.84,709.37,Rainbow,04/22/2021,1270,Hotel BD,Natal (RN),4,242.88,971.52,04/22/2021,Victoriaville,North Jonathan,Luxury,Hertz,1,Prepaid,Cancelled,201,2173
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128970,Florianopolis (SC),Recife (PE),firstClass,1175.62,1.76,676.53,Rainbow,07-08-2021,1270,Hotel AU,Recife (PE),4,312.83,1251.32,07/08/2021,Millstown,Port Gregoryville,Hatchback,Budget,1,Full-to-Full,Pending,366,3832
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128971,Florianopolis (SC),Aracaju (SE),firstClass,1574.28,2.1,808.85,FlyingDrops,07/15/2021,1270,Hotel Z,Aracaju (SE),2,208.04,416.08,07/15/2021,West Carlosville,Debrabury,Hatchback,Sixt,3,Partial,Confirmed,76,1032
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128974,Florianopolis (SC),Aracaju (SE),firstClass,1582.1,2.1,808.85,Rainbow,08-05-2021,1270,Hotel Z,Aracaju (SE),1,208.04,208.04,08/05/2021,Loriview,Silvaview,SUV,Sixt,2,Full-to-Full,Cancelled,390,4110
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128976,Florianopolis (SC),Sao Paulo (SP),firstClass,693.51,1.46,562.14,CloudFy,08/19/2021,1270,Hotel AF,Sao Paulo (SP),3,139.1,417.3,08/19/2021,Haileyville,Port Tiffanyport,Hatchback,Budget,4,Full-to-Full,Cancelled,441,4747
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128977,Florianopolis (SC),Recife (PE),firstClass,1175.62,1.76,676.53,Rainbow,08/26/2021,1270,Hotel AU,Recife (PE),3,312.83,938.49,08/26/2021,Andrewsbury,Lake Pamela,Luxury,Budget,1,Partial,Pending,464,4809
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128978,Florianopolis (SC),Campo Grande (MS),premium,714.86,1.49,573.81,Rainbow,09-02-2021,1270,Hotel BW,Campo Grande (MS),1,60.39,60.39,09/02/2021,Tammiefurt,Mcbridehaven,Hatchback,Avis,2,Prepaid,Cancelled,354,3781
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128982,Florianopolis (SC),Recife (PE),firstClass,1300.6,1.76,676.53,CloudFy,09/30/2021,1270,Hotel AU,Recife (PE),3,312.83,938.49,09/30/2021,Masonport,Joemouth,Sedan,Budget,4,Partial,Confirmed,318,3511
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128983,Florianopolis (SC),Natal (RN),premium,1128.51,1.84,709.37,CloudFy,10-07-2021,1270,Hotel BD,Natal (RN),3,242.88,728.64,10/07/2021,Andersonton,Cobbville,Sedan,Enterprise,1,Full-to-Full,Pending,58,748
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128985,Florianopolis (SC),Campo Grande (MS),premium,714.86,1.49,573.81,Rainbow,10/21/2021,1270,Hotel BW,Campo Grande (MS),3,60.39,181.17,10/21/2021,Mcculloughland,Kylemouth,Sedan,Enterprise,1,Full-to-Full,Cancelled,252,2702
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128986,Florianopolis (SC),Brasilia (DF),premium,885.37,1.66,637.56,CloudFy,10/28/2021,1270,Hotel BP,Brasilia (DF),4,247.62,990.48,10/28/2021,Curryland,Kellyfurt,Luxury,Sixt,3,Full-to-Full,Cancelled,81,1099
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128987,Florianopolis (SC),Salvador (BH),firstClass,1630.75,2.44,937.77,Rainbow,11-04-2021,1270,Hotel K,Salvador (BH),2,263.41,526.82,11/04/2021,South Andrew,Rebeccatown,Sedan,Enterprise,2,Full-to-Full,Pending,281,3038
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128988,Florianopolis (SC),Natal (RN),premium,1114.55,1.84,709.37,Rainbow,11-11-2021,1270,Hotel BD,Natal (RN),2,242.88,485.76,11/11/2021,Lisafurt,Ortegaside,SUV,Enterprise,5,Partial,Pending,214,2508
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128990,Florianopolis (SC),Sao Paulo (SP),economic,426.91,1.46,562.14,CloudFy,11/25/2021,1270,Hotel AF,Sao Paulo (SP),3,139.1,417.3,11/25/2021,Port Shelley,New Jeffrey,Sedan,Avis,1,Partial,Pending,325,3425
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128993,Florianopolis (SC),Salvador (BH),economic,915.02,2.44,937.77,Rainbow,12/16/2021,1270,Hotel K,Salvador (BH),3,263.41,790.23,12/16/2021,Blackport,West Joyce,Luxury,Sixt,4,Partial,Pending,308,3416
1270,Umbrella LTDA,Christopher Wilkerson,none,47,128994,Florianopolis (SC),Natal (RN),economic,726.95,1.84,709.37,CloudFy,12/23/2021,1270,Hotel BD,Natal (RN),4,242.88,971.52,12/23/2021,West Seanborough,Lake Ronaldmouth,SUV,Avis,2,Full-to-Full,Cancelled,446,4678
1270,Umbrella LTDA,Christopher Wilkerson,none,47,129001,Florianopolis (SC),Rio de Janeiro (RJ),economic,317.08,1.21,466.3,Rainbow,02-10-2022,1270,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,02/10/2022,Jodyport,West Lori,Sedan,Hertz,1,Full-to-Full,Pending,413,4323
1270,Umbrella LTDA,Christopher Wilkerson,none,47,129002,Florianopolis (SC),Recife (PE),premium,918.66,1.76,676.53,CloudFy,02/17/2022,1270,Hotel AU,Recife (PE),4,312.83,1251.32,02/17/2022,West Derekborough,Reginaldfort,Hatchback,Enterprise,5,Prepaid,Confirmed,418,4580
1270,Umbrella LTDA,Christopher Wilkerson,none,47,129005,Florianopolis (SC),Recife (PE),premium,918.66,1.76,676.53,CloudFy,03-10-2022,1270,Hotel AU,Recife (PE),3,312.83,938.49,03/10/2022,Lake Shannon,Fuentesbury,Hatchback,Enterprise,5,Partial,Pending,214,2538
1270,Umbrella LTDA,Christopher Wilkerson,none,47,129009,Florianopolis (SC),Sao Paulo (SP),premium,577.76,1.46,562.14,Rainbow,04-07-2022,1270,Hotel AF,Sao Paulo (SP),1,139.1,139.1,04/07/2022,Maldonadoshire,Port Krystalbury,Luxury,Avis,1,Partial,Confirmed,269,2852
1270,Umbrella LTDA,Christopher Wilkerson,none,47,129027,Florianopolis (SC),Natal (RN),firstClass,1385.49,1.84,709.37,Rainbow,08-11-2022,1270,Hotel BD,Natal (RN),3,242.88,728.64,08/11/2022,North Jeffreyshire,Dennischester,Luxury,Hertz,3,Full-to-Full,Pending,397,4265
1270,Umbrella LTDA,Christopher Wilkerson,none,47,129031,Florianopolis (SC),Rio de Janeiro (RJ),premium,469.92,1.21,466.3,CloudFy,09-08-2022,1270,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,09/08/2022,Millertown,South Emmahaven,Luxury,Enterprise,1,Partial,Pending,339,3561
1270,Umbrella LTDA,Christopher Wilkerson,none,47,129033,Florianopolis (SC),Brasilia (DF),firstClass,1087.18,1.66,637.56,Rainbow,09/22/2022,1270,Hotel BP,Brasilia (DF),2,247.62,495.24,09/22/2022,Gaymouth,Port Michaelview,SUV,Budget,1,Partial,Confirmed,224,2422
1271,Umbrella LTDA,Jessica Hoskins,female,61,129043,Florianopolis (SC),Rio de Janeiro (RJ),firstClass,549.55,1.21,466.3,Rainbow,10/17/2019,1271,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,10/17/2019,West Beth,Davisburgh,Luxury,Avis,4,Prepaid,Pending,188,2220
1271,Umbrella LTDA,Jessica Hoskins,female,61,129044,Florianopolis (SC),Brasilia (DF),economic,555.01,1.66,637.56,Rainbow,10/24/2019,1271,Hotel BP,Brasilia (DF),2,247.62,495.24,10/24/2019,Markfurt,West Jackport,Sedan,Sixt,4,Full-to-Full,Cancelled,174,2088
1271,Umbrella LTDA,Jessica Hoskins,female,61,129046,Florianopolis (SC),Sao Paulo (SP),premium,577.76,1.46,562.14,Rainbow,11-07-2019,1271,Hotel AF,Sao Paulo (SP),4,139.1,556.4,11/07/2019,Martinton,Riverafurt,Sedan,Hertz,3,Partial,Pending,131,1601
1271,Umbrella LTDA,Jessica Hoskins,female,61,129050,Florianopolis (SC),Campo Grande (MS),economic,478.02,1.49,573.81,CloudFy,12-05-2019,1271,Hotel BW,Campo Grande (MS),2,60.39,120.78,12/05/2019,East Erica,Glennberg,Hatchback,Enterprise,4,Prepaid,Confirmed,386,4172
1271,Umbrella LTDA,Jessica Hoskins,female,61,129055,Florianopolis (SC),Sao Paulo (SP),premium,554.87,1.46,562.14,CloudFy,01-09-2020,1271,Hotel AF,Sao Paulo (SP),3,139.1,417.3,01/09/2020,Vincentburgh,Rogersfort,Hatchback,Enterprise,1,Prepaid,Confirmed,158,1777
1271,Umbrella LTDA,Jessica Hoskins,female,61,129057,Florianopolis (SC),Campo Grande (MS),firstClass,949.58,1.49,573.81,CloudFy,01/23/2020,1271,Hotel BW,Campo Grande (MS),1,60.39,60.39,01/23/2020,North Seanstad,Walshburgh,Sedan,Sixt,3,Partial,Cancelled,111,1397
1271,Umbrella LTDA,Jessica Hoskins,female,61,129060,Florianopolis (SC),Recife (PE),firstClass,1175.62,1.76,676.53,Rainbow,02/13/2020,1271,Hotel AU,Recife (PE),4,312.83,1251.32,02/13/2020,Rojasport,Port Karenburgh,Hatchback,Enterprise,4,Prepaid,Cancelled,126,1593
1271,Umbrella LTDA,Jessica Hoskins,female,61,129065,Florianopolis (SC),Sao Paulo (SP),firstClass,693.51,1.46,562.14,CloudFy,03/19/2020,1271,Hotel AF,Sao Paulo (SP),1,139.1,139.1,03/19/2020,Port Kayleefort,Port Jessicaside,Luxury,Budget,4,Full-to-Full,Cancelled,289,3219
1271,Umbrella LTDA,Jessica Hoskins,female,61,129067,Florianopolis (SC),Aracaju (SE),economic,819.41,2.1,808.85,Rainbow,04-02-2020,1271,Hotel Z,Aracaju (SE),3,208.04,624.12,04/02/2020,South Adrianport,East Cameron,Luxury,Budget,1,Partial,Pending,330,3481
1271,Umbrella LTDA,Jessica Hoskins,female,61,129069,Florianopolis (SC),Natal (RN),firstClass,1348.79,1.84,709.37,FlyingDrops,04/16/2020,1271,Hotel BD,Natal (RN),1,242.88,242.88,04/16/2020,Hughesmouth,Lake Kendra,Sedan,Hertz,3,Prepaid,Cancelled,284,3136
1271,Umbrella LTDA,Jessica Hoskins,female,61,129071,Florianopolis (SC),Campo Grande (MS),economic,544.86,1.49,573.81,Rainbow,04/30/2020,1271,Hotel BW,Campo Grande (MS),2,60.39,120.78,04/30/2020,Amystad,Turnerside,SUV,Budget,4,Prepaid,Pending,229,2631
1271,Umbrella LTDA,Jessica Hoskins,female,61,129074,Florianopolis (SC),Sao Paulo (SP),economic,426.91,1.46,562.14,CloudFy,05/21/2020,1271,Hotel AF,Sao Paulo (SP),4,139.1,556.4,05/21/2020,North Lorishire,New Jasonton,SUV,Hertz,2,Partial,Confirmed,52,767
1271,Umbrella LTDA,Jessica Hoskins,female,61,129076,Florianopolis (SC),Salvador (BH),premium,1367.88,2.44,937.77,Rainbow,06-04-2020,1271,Hotel K,Salvador (BH),4,263.41,1053.64,06/04/2020,Connieburgh,North Cassandraland,SUV,Hertz,1,Full-to-Full,Pending,316,3348
1271,Umbrella LTDA,Jessica Hoskins,female,61,129078,Florianopolis (SC),Aracaju (SE),firstClass,1582.1,2.1,808.85,Rainbow,06/18/2020,1271,Hotel Z,Aracaju (SE),3,208.04,624.12,06/18/2020,Port Adam,Nguyenburgh,Hatchback,Avis,2,Prepaid,Pending,498,5208
1271,Umbrella LTDA,Jessica Hoskins,female,61,129082,Florianopolis (SC),Brasilia (DF),firstClass,1087.18,1.66,637.56,Rainbow,07/16/2020,1271,Hotel BP,Brasilia (DF),3,247.62,742.86,07/16/2020,Lake Charleshaven,New Jasonshire,SUV,Enterprise,5,Partial,Cancelled,443,4812
1271,Umbrella LTDA,Jessica Hoskins,female,61,129084,Florianopolis (SC),Recife (PE),firstClass,1292.29,1.76,676.53,FlyingDrops,07/30/2020,1271,Hotel AU,Recife (PE),4,312.83,1251.32,07/30/2020,East Kathryn,East Courtneyborough,Luxury,Enterprise,4,Full-to-Full,Cancelled,216,2491
1271,Umbrella LTDA,Jessica Hoskins,female,61,129087,Florianopolis (SC),Brasilia (DF),firstClass,1087.18,1.66,637.56,Rainbow,08/20/2020,1271,Hotel BP,Brasilia (DF),1,247.62,247.62,08/20/2020,East Brianshire,East Danielle,SUV,Budget,2,Prepaid,Pending,386,4100
1271,Umbrella LTDA,Jessica Hoskins,female,61,129093,Florianopolis (SC),Natal (RN),firstClass,1315.27,1.84,709.37,CloudFy,10-01-2020,1271,Hotel BD,Natal (RN),4,242.88,971.52,10/01/2020,Alvarezport,Dicksonchester,Sedan,Enterprise,5,Full-to-Full,Confirmed,404,4428
1271,Umbrella LTDA,Jessica Hoskins,female,61,129094,Florianopolis (SC),Rio de Janeiro (RJ),premium,469.92,1.21,466.3,CloudFy,10-08-2020,1271,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,10/08/2020,Taylorport,Calebmouth,Hatchback,Hertz,1,Prepaid,Pending,181,1986
1271,Umbrella LTDA,Jessica Hoskins,female,61,129103,Florianopolis (SC),Brasilia (DF),premium,814.55,1.66,637.56,Rainbow,12-10-2020,1271,Hotel BP,Brasilia (DF),2,247.62,495.24,12/10/2020,Katherinemouth,Collinston,Luxury,Hertz,2,Prepaid,Pending,158,1818
1271,Umbrella LTDA,Jessica Hoskins,female,61,129111,Florianopolis (SC),Natal (RN),economic,726.95,1.84,709.37,CloudFy,02-04-2021,1271,Hotel BD,Natal (RN),3,242.88,728.64,02/04/2021,Andersontown,Boonemouth,Luxury,Sixt,3,Full-to-Full,Pending,460,4885
1271,Umbrella LTDA,Jessica Hoskins,female,61,129116,Florianopolis (SC),Campo Grande (MS),economic,478.02,1.49,573.81,CloudFy,03-11-2021,1271,Hotel BW,Campo Grande (MS),1,60.39,60.39,03/11/2021,Port Amberberg,Lake Brianashire,Sedan,Enterprise,1,Full-to-Full,Pending,315,3344
1271,Umbrella LTDA,Jessica Hoskins,female,61,129123,Florianopolis (SC),Rio de Janeiro (RJ),premium,481.42,1.21,466.3,Rainbow,04/29/2021,1271,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,04/29/2021,Lake Ruthshire,Lake Marcusville,Hatchback,Enterprise,1,Full-to-Full,Confirmed,432,4493
1271,Umbrella LTDA,Jessica Hoskins,female,61,129124,Florianopolis (SC),Recife (PE),economic,695.3,1.76,676.53,Rainbow,05-06-2021,1271,Hotel AU,Recife (PE),2,312.83,625.66,05/06/2021,West Leslie,North Vickiview,Sedan,Budget,3,Full-to-Full,Pending,269,2956
1271,Umbrella LTDA,Jessica Hoskins,female,61,129125,Florianopolis (SC),Sao Paulo (SP),firstClass,693.51,1.46,562.14,CloudFy,05/13/2021,1271,Hotel AF,Sao Paulo (SP),2,139.1,278.2,05/13/2021,Lake Alan,Port Danielbury,SUV,Budget,1,Partial,Cancelled,270,2879
1271,Umbrella LTDA,Jessica Hoskins,female,61,129131,Florianopolis (SC),Recife (PE),premium,1013.4,1.76,676.53,Rainbow,06/24/2021,1271,Hotel AU,Recife (PE),1,312.83,312.83,06/24/2021,Andersontown,Woodburgh,Hatchback,Avis,5,Partial,Pending,468,5078
